19:41:19 | INFO | ✅ - Breakout - 1.00 ATRs
19:41:19 | INFO | ❌ - Volume breakout - 0.07
19:41:19 | INFO | ❌
19:41:19 | INFO | ----- ONEUSDT - Signals -----
19:41:19 | INFO | initial filters
19:41:19 | INFO | ✅ - Return: 3.59%
19:41:19 | INFO | ✅ - Volume: 298.59M
19:41:19 | INFO | ✅
19:41:19 | INFO | signal filters
19:41:19 | INFO | ❌ - Breakout - 0.88 ATRs
19:41:19 | INFO | ❌ - Volume breakout - 0.13
19:41:19 | INFO | ❌
19:41:19 | INFO | ----- ANKRUSDT - Signals -----
19:41:19 | INFO | initial filters
19:41:20 | INFO | ✅ - Return: 4.50%
19:41:20 | INFO | ✅ - Volume: 34.13M
19:41:20 | INFO | ✅
19:41:20 | INFO | signal filters
19:41:20 | INFO | ❌ - Breakout - 0.96 ATRs
19:41:20 | INFO | ❌ - Volume breakout - 0.03
19:41:20 | INFO | ❌
19:41:20 | INFO | ----- CELRUSDT - Signals -----
19:41:20 | INFO | initial filters
19:41:20 | INFO | ✅ - Return: 6.64%
19:41:20 | INFO | ✅ - Volume: 81.30M
19:41:20 | INFO | ✅
19:41:20 | INFO | signal filters
19:41:21 | INFO | ❌ - Breakout - 0.97 ATRs
19:41:21 | INFO | ❌ - Volume breakout - 0.11
19:41:21 | INFO | ❌
19:41:21 | INFO | ----- TFUELUSDT - Signals -----
19:41:21 | INFO | initial filters
19:41:21 | INFO | ✅ - Return: 2.49%
19:41:21 | INFO | ✅ - Volume: 12.32M
19:41:21 | INFO | ✅
19:41:21 | INFO | signal filters
19:41:21 | INFO | ❌ - Breakout - 0.97 ATRs
19:41:21 | INFO | ❌ - Volume breakout - 0.25
19:41:21 | INFO | ❌
19:41:21 | INFO | ----- IOTXUSDT - Signals -----
19:41:21 | INFO | initial filters
19:41:22 | INFO | ✅ - Return: 3.73%
19:41:22 | INFO | ✅ - Volume: 95.03M
19:41:22 | INFO | ✅
19:41:22 | INFO | signal filters
19:41:22 | INFO | ❌ - Breakout - 1.00 ATRs
19:41:22 | INFO | ❌ - Volume breakout - 0.01
19:41:22 | INFO | ❌
19:41:22 | INFO | ----- HBARUSDT - Signals -----
19:41:22 | INFO | initial filters
19:41:22 | INFO | ✅ - Return: 6.19%
19:41:22 | INFO | ✅ - Volume: 97.36M
19:41:22 | INFO | ✅
19:41:22 | INFO | signal filters
19:41:23 | INFO | ❌ - Breakout - 0.94 ATRs
19:41:23 | INFO | ❌ - Volume breakout - 0.10
19:41:23 | INFO | ❌
19:41:23 | INFO | ----- SCUSDT - Signals -----
19:41:23 | INFO | initial filters
19:41:23 | INFO | ✅ - Return: 3.53%
19:41:23 | INFO | ✅ - Volume: 123.96M
19:41:23 | INFO | ✅
19:41:23 | INFO | signal filters
19:41:24 | INFO | ❌ - Breakout - 0.94 ATRs
19:41:24 | INFO | ❌ - Volume breakout - 0.02
19:41:24 | INFO | ❌
19:41:24 | INFO | ----- SXPUSDT - Signals -----
19:41:24 | INFO | initial filters
19:41:24 | INFO | ✅ - Return: 4.82%
19:41:24 | INFO | ✅ - Volume: 17.51M
19:41:24 | INFO | ✅
19:41:24 | INFO | signal filters
19:41:24 | INFO | ❌ - Breakout - 0.94 ATRs
19:41:24 | INFO | ❌ - Volume breakout - 0.05
19:41:24 | INFO | ❌
19:41:24 | INFO | ----- BNTUSDT - Signals -----
19:41:24 | INFO | initial filters
19:41:24 | INFO | ✅ - Return: 1.81%
19:41:24 | INFO | ❌ - Volume: 0.25M
19:41:24 | INFO | ❌
19:41:24 | INFO | ----- DOTUSDT - Signals -----
19:41:24 | INFO | initial filters
19:41:25 | INFO | ✅ - Return: 11.40%
19:41:25 | INFO | ✅ - Volume: 8.83M
19:41:25 | INFO | ✅
19:41:25 | INFO | signal filters
19:41:25 | INFO | ❌ - Breakout - 0.99 ATRs
19:41:25 | INFO | ❌ - Volume breakout - 0.15
19:41:25 | INFO | ❌
19:41:25 | INFO | ----- ALGOUSDT - Signals -----
19:41:25 | INFO | initial filters
19:41:25 | INFO | ✅ - Return: 7.05%
19:41:25 | INFO | ✅ - Volume: 18.12M
19:41:25 | INFO | ✅
19:41:25 | INFO | signal filters
19:41:26 | INFO | ❌ - Breakout - 0.97 ATRs
19:41:26 | INFO | ❌ - Volume breakout - 0.05
19:41:26 | INFO | ❌
19:41:26 | INFO | ----- ZRXUSDT - Signals -----
19:41:26 | INFO | initial filters
19:41:26 | INFO | ✅ - Return: -1.68%
19:41:26 | INFO | ✅ - Volume: 27.38M
19:41:26 | INFO | ✅
19:41:26 | INFO | signal filters
19:41:26 | INFO | ❌ - Breakout - 0.68 ATRs
19:41:26 | INFO | ❌ - Volume breakout - 0.01
19:41:26 | INFO | ❌
19:41:26 | INFO | ----- THETAUSDT - Signals -----
19:41:26 | INFO | initial filters
19:41:27 | INFO | ✅ - Return: 4.53%
19:41:27 | INFO | ✅ - Volume: 3.31M
19:41:27 | INFO | ✅
19:41:27 | INFO | signal filters
19:41:27 | INFO | ❌ - Breakout - 0.98 ATRs
19:41:27 | INFO | ❌ - Volume breakout - 0.05
19:41:27 | INFO | ❌
19:41:27 | INFO | ----- COMPUSDT - Signals -----
19:41:27 | INFO | initial filters
19:41:27 | INFO | ✅ - Return: 1.04%
19:41:27 | INFO | ❌ - Volume: 0.04M
19:41:27 | INFO | ❌
19:41:27 | INFO | ----- KNCUSDT - Signals -----
19:41:27 | INFO | initial filters
19:41:28 | INFO | ✅ - Return: 4.13%
19:41:28 | INFO | ❌ - Volume: 0.50M
19:41:28 | INFO | ❌
19:41:28 | INFO | ----- KAVAUSDT - Signals -----
19:41:28 | INFO | initial filters
19:41:28 | INFO | ✅ - Return: 3.18%
19:41:28 | INFO | ✅ - Volume: 4.58M
19:41:28 | INFO | ✅
19:41:28 | INFO | signal filters
19:41:28 | INFO | ❌ - Breakout - 0.91 ATRs
19:41:28 | INFO | ❌ - Volume breakout - 0.01
